-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|CDoc|EL|ProvFijo  |Sol.pedido|Pos.|Fe.solic. |Material |Creado por|Texto breve                             |Pedido    |Cantidad|  PrecioVal.|  Valor tot.|Ce. |GCp||B|Gestores    |Lib|Modif.el  |CeSu|Fe.entrega|Fondo|
|ZSOL|RA|900158941 |50857031  |  20|11.03.2022|80001111 |CLAUSANN  |ITINERANTE                              |4200299998|      1 |          1 |          1 |CA65|RD4|| |            |2  |22.03.2022|    |20220317  |     |
|ZSOL|5C|          |50856291  | 190|09.03.2022|80007592 |ADRIPCAM  |PANTALLA LED INGRESO EN EL REGISTRO     |4200300360|      1 |  3.918.200 |  3.918.200 |CA65|RD4|| |            |2  |12.04.2022|    |20220324  |     |
|ZSOL|5C|          |50856291  | 320|09.03.2022|80013126 |ADRIPCAM  |PERSONAL DE ASEO                        |4200300360|      4 |    157.300 |    629.200 |CA65|RD4|| |            |2  |12.04.2022|    |20220324  |     |
|ZSOL|5C|          |50856291  | 420|09.03.2022|80017219 |ADRIPCAM  |SEÑALIZACION PMT                        |4200300360|      1 |  2.860.000 |  2.860.000 |CA65|RD4|| |            |2  |12.04.2022|    |20220324  |     |
|ZSOL|5C|          |50856291  | 480|09.03.2022|80000988 |ADRIPCAM  |SEÑALIZACION DE INGRESO                 |4200300360|     80 |     42.900 |  3.432.000 |CA65|RD4|| |            |2  |12.04.2022|    |20220324  |     |
|ZSOL|5C|          |50856291  | 490|09.03.2022|80000988 |ADRIPCAM  |CINTA DE SEÑALIZACION                   |4200300360|      4 |     50.050 |    200.200 |CA65|RD4|| |            |2  |12.04.2022|    |20220324  |     |
|ZSOL|5C|          |50856291  | 510|09.03.2022|80010924 |ADRIPCAM  |LAVAMANOS                               |4200300360|      4 |    171.600 |    686.400 |CA65|RD4|| |            |2  |12.04.2022|    |20220324  |     |
|ZSOL|5C|          |50856291  | 520|09.03.2022|80010924 |ADRIPCAM  |PUNTOS DE BIOSEGURIDAD                  |4200300360|      4 |     85.800 |    343.200 |CA65|RD4|| |            |2  |12.04.2022|    |20220324  |     |
|ZSOL|5C|          |50856291  | 540|09.03.2022|80001059 |ADRIPCAM  |ALQUILER TARIMA PROFESIONAL             |4200300360|      2 |    343.200 |    686.400 |CA65|RD4|| |            |2  |23.03.2022|    |20220324  |     |
|ZSUA|AJ|900661108 |1300087157|  10|09.03.2022|80026293 |LAURCAIE  |CLASE GRUPAL CORRIENT PER. URB.30 HR MES|4200301012|      1 |          1 |          1 |CC05|BLO|| |            |2  |12.04.2022|    |20220311  |     |
|ZSOL|5C|860002464 |50856291  |  20|08.03.2022|80014412 |ADRIPCAM  |PABELLON CORFERIAS                      |          |      1 |          1 |          1 |CA65|RD4|| |            |2  |12.04.2022|    |20220324  |     |
|ZSU3|R2|900923601 |1300087110|  20|08.03.2022|80024200 |JORGSANG  |SERVICIO DE VEEDURIA 7 Y 8 HORAS        |4200299973|      4 |    101.057 |    404.228 |CA15|RD2|| |            |2  |10.03.2022|    |20220315  |     |
|ZSU3|R2|900923601 |1300087110|  30|08.03.2022|80024200 |JORGSANG  |SERVICIO DE VEEDURIA 7 Y 8 HORAS        |4200299973|      4 |    101.057 |    404.228 |CA15|RD2|| |            |2  |10.03.2022|    |20220322  |     |
|ZSU3|R2|900923601 |1300087110|  40|08.03.2022|80024200 |JORGSANG  |SERVICIO DE VEEDURIA 7 Y 8 HORAS        |4200299973|      4 |    101.057 |    404.228 |CA15|RD2|| |            |2  |10.03.2022|    |20220329  |     |
|ZSU3|A3|830046874 |1300086961|  10|07.03.2022|80020639 |OSCABERP  |CAMPIN 5 CANCHA # 2 Y 6 TARIF 2         |4200299794|      1 |     71.825 |     71.825 |CA82|RD5|| |            |2  |26.04.2022|    |20220308  |     |
|ZSU3|A3|830046874 |1300086961|  20|07.03.2022|80020640 |OSCABERP  |CAMPIN 5 CANCHA # 2 Y 6 TARIF 3         |4200299794|      1 |    154.458 |    154.458 |CA82|RD5|| |            |2  |26.04.2022|    |20220308  |     |
|ZSUA|H2|          |1300087051|  10|07.03.2022|80015015 |NANCGARS  |PREMIOS BINGO                           |          |      1 |     52.500 |     52.500 |CA10|H02|| |            |2  |11.03.2022|    |20220307  |     |
|ZSOL|RA|890900076 |50856160  |  20|04.03.2022|80020683 |CLAUSANN  |AJUSTE BONOS CONVENIO                   |4200299719|      1 |          1 |          1 |CA65|RD4|| |            |2  |01.04.2022|    |20220304  |     |
|ZSOL|RA|          |50856082  |  10|03.03.2022|80014412 |JUANOSTM  |Reunión depositarios                    |4200299937|      1 |          1 |          1 |CA65|RD4|| |            |2  |17.03.2022|    |20220309  |     |
|ZSUA|A3|901302358 |1300086790|  10|02.03.2022|80025128 |OSCABERP  |INSCRIPCION GIMNASIO EXTERNO            |4200299893|      2 |     74.050 |    148.100 |CA82|RD5|| |            |2  |09.03.2022|    |20220304  |     |
|ZSOL|6D|          |50842573  | 290|01.03.2022|80000904 |IDALROJG  |CENA Y BEBIDAS                          |          |      1 |          1 |          1 |CA65|RD4|| |            |2  |06.01.2023|    |20211203  |     |
|ZSUA|6D|830080070 |1300086460|  20|01.03.2022|65003118 |MARIFORO  |CARRO ESCABILADERO                      |4000923768|      2 |  3.018.000 |  6.036.000 |CA12|H04|| |            |2  |03.03.2022|    |20220301  |     |
|ZSUA|6D|830080070 |1300086460|  10|28.02.2022|65001535 |MARIFORO  |CUARTO DE CRECIMIENTO                   |4000923768|      1 | 23.467.000 | 23.467.000 |CA12|H04|| |            |2  |03.03.2022|    |20220228  |     |
|ZSOL|RA|          |50855283  |  40|25.02.2022|80027046 |EDGAPOTR  |CHARLAS ONLINE-CHARLA PET               |          |      1 |          1 |          1 |CA65|RD4|| |            |2  |28.02.2022|    |20220228  |     |
|ZSOL|RA|          |50855283  |  50|25.02.2022|80027046 |EDGAPOTR  |CHARLAS ONLINE- AUTOMAQUILLAJE          |          |      3 |          1 |          3 |CA65|RD4|| |            |2  |28.02.2022|    |20220228  |     |
|ZSUA|RA|900893185 |1300086654|  20|25.02.2022|80027419 |YENIYAYV  |SERV ALQUI ESTU GRABACION TODO INCLUIDO |4200299742|      1 |          1 |          1 |CA65|RD4|| |            |2  |30.03.2023|    |20220308  |     |
|ZSU3|R4|39695948  |1300086503|  10|23.02.2022|80027470 |DIEGBELM  |FACILI APREND EXP 90-120MIN+ENTR DE INFO|4200299452|      1 |    691.168 |    691.168 |CA83|RD1|| |            |2  |24.02.2022|    |20220224  |     |
|ZSU3|R4|39695948  |1300086503|  30|23.02.2022|80027470 |DIEGBELM  |FACILI APREND EXP 90-120MIN+ENTR DE INFO|4200299452|      1 |    691.168 |    691.168 |CA83|RD1|| |            |2  |24.02.2022|    |20220224  |     |
|ZSU3|H2|800159903 |1300086514|  10|23.02.2022|95004746 |ROSAAGUA  |TOALLA MANOS LOGO COLSUB 50X90CM        |          |    100 |      9.100 |    910.000 |CA10|H02|| |            |2  |26.02.2022|    |20220409  |     |
|ZSU3|H2|800159903 |1300086514|  20|23.02.2022|95004737 |ROSAAGUA  |TAPETE BAÑO TOALLA HUELLAS              |          |    100 |     11.400 |  1.140.000 |CA10|H02|| |            |2  |26.02.2022|    |20220409  |     |
|ZSU3|H2|800159903 |1300086514|  30|23.02.2022|95025385 |ROSAAGUA  |FUNDA ALMOHADA - CENEFA  Y EMBONE       |          |     80 |          0 |          0 |CA10|H02|| |            |2  |26.02.2022|    |20220409  |     |
|ZSUA|AJ|          |1300086624|  10|23.02.2022|80028181 |JAIRRINA  |SERV PLATAFORMA CONTROL ACCESO BLOC     |          |      1 |  3.000.000 |  3.000.000 |CC07|BLO|| |            |2  |09.03.2022|    |20220318  |     |
|ZSUA|AJ|          |1300086624|  20|23.02.2022|80028181 |JAIRRINA  |SERV PLATAFORMA CONTROL ACCESO BLOC     |          |      1 |  3.000.000 |  3.000.000 |CC04|BLO|| |            |2  |09.03.2022|    |20220318  |     |
|ZSUA|AJ|          |1300086624|  30|23.02.2022|80028181 |JAIRRINA  |SERV PLATAFORMA CONTROL ACCESO BLOC     |          |      1 |  3.000.000 |  3.000.000 |CC00|BLO|| |            |2  |09.03.2022|    |20220318  |     |
|ZSOL|6D|          |50854628  |  40|22.02.2022|80001091 |CLAUSANN  |SOUVENIR EMPRESARIALES LIBROS CLAUDIA P |          |     20 |          1 |         20 |CA65|RD4|| |            |2  |23.03.2022|    |20220308  |     |
|ZSOL|RA|860067786 |50853731  |  70|21.02.2022|80003401 |INGRDELP  |.                                       |4200299391|      1 |          1 |          1 |CA65|RD4|| |            |2  |18.04.2022|    |20220224  |     |
|ZSU3|A3|900661108 |1300086186|  20|21.02.2022|80026284 |CARLESPB  |PARLANTE GRUPOS MAXIMO 30 PAX           |4200299426|      3 |     40.867 |    122.601 |CA82|RD5|| |            |2  |23.02.2022|    |20220222  |     |
|ZSU3|A3|900661108 |1300086188|  10|21.02.2022|80026284 |CARLESPB  |PARLANTE GRUPOS MAXIMO 30 PAX           |4200299427|      3 |     40.867 |    122.601 |CA82|RD5|| |            |2  |23.02.2022|    |20220222  |     |
|ZSOL|RA|          |50849542  |  40|17.02.2022|80003401 |IDALROJG  |BONO GRUPO GAVIRIA                      |          |      1 |          1 |          1 |CA65|RD4|| |            |2  |17.02.2022|    |20220120  |     |
|ZSOL|RA|          |50849542  |  50|17.02.2022|80001140 |IDALROJG  |COSTOS DE ENTREGA                       |          |      1 |          1 |          1 |CA65|RD4|| |            |2  |17.02.2022|    |20220120  |     |
|ZSOL|RA|          |50853564  |  30|16.02.2022|80001140 |INGRDELP  |Entrega domicilio                       |          |      1 |          1 |          1 |CA65|RD4|| |            |2  |22.02.2022|    |20220216  |     |
|ZSUA|2C|802013501 |1300086116|  10|16.02.2022|80011502 |MARILEOR  |TELA                                    |4200299394|      1 |          1 |          1 |CE53|C54|| |            |2  |01.03.2022|    |20220323  |     |
|ZSUA|A3|900661108 |1300086265|  20|16.02.2022|80026291 |CARLESPB  |CLAS GRUPAL  CORRIENTE PER. URB.  1 HR  |4200299349|      1 |     88.850 |     88.850 |CA82|RD5|| |            |2  |18.02.2022|    |20220218  |     |
|ZSUA|D1|900230023 |1300086270|  10|16.02.2022|77000250 |ANGEDIAF  |SERVICIOS PUBLICITARIOS CENTRAL MEDIOS  |4200299395|      1 |          1 |          1 |CA15|RTD|| |            |2  |26.10.2022|    |20220217  |     |
|ZSUA|D1|900230023 |1300086270|  20|16.02.2022|77000250 |ANGEDIAF  |SERVICIOS PUBLICITARIOS CENTRAL MEDIOS  |4200299395|      1 |          1 |          1 |CA27|RTD|| |            |2  |26.10.2022|    |20220217  |     |
|ZSUA|H4|          |1300086249| 120|14.02.2022|80027014 |DELFPEDV  |IMALGENE (USO ZOOLOGICO)                |4200299348|      2 |     72.500 |    145.000 |CA12|H04|| |            |2  |22.02.2022|    |20220214  |     |
|ZSUA|EF|          |1300086139|  30|13.02.2022|78000652 |CLAUSANL  |POLIZA CUMPLIMIENTO                     |          |      1 |     44.972 |     44.972 |CA07|ED8|| |            |2  |14.02.2022|    |20220213  |     |
|ZSUA|EF|          |1300086139|  40|13.02.2022|78000652 |CLAUSANL  |POLIZA CUMPLIMIENTO                     |          |      1 |     74.333 |     74.333 |CA07|ED8|| |            |2  |14.02.2022|    |20220213  |     |
|ZSUA|EF|          |1300086139|  50|13.02.2022|78000652 |CLAUSANL  |POLIZA CUMPLIMIENTO                     |          |      1 |    171.992 |    171.992 |CA07|ED8|| |            |2  |14.02.2022|    |20220213  |     |
|ZSUA|AJ|          |1300085858|  10|11.02.2022|80026293 |HOLMROJL  |CLASE GRUPAL CORRIENT PER. URB.30 HR MES|          |      1 |     55.847 |     55.847 |CC04|BLO|| |            |2  |22.02.2022|    |20220211  |     |
|ZSU3|R4|901354397 |1300085900|  10|11.02.2022|80014420 |ANGERIGO  |SERVICIO ESTETICA Y BELLEZA             |          |      1 |    195.565 |    195.565 |CA83|RD1|| |            |2  |17.02.2022|    |20220212  |     |
|ZSOL|RA|900537418 |50852806  |  10|10.02.2022|80001090 |IDALROJG  |OBSEQUIOS EVENTOS                       |4200299194|     27 |          1 |         27 |CA65|RD4|| |            |2  |02.03.2022|    |20220217  |     |
|ZSUA|H2|          |1300085990|  10|10.02.2022|80007592 |OLGAROJB  |ALQUILER OTROS SERVICIOS AUDIOVI REGIONA|4200299501|      1 |  4.558.000 |  4.558.000 |CA10|H02|| |            |2  |26.02.2022|    |20220228  |     |
|ZSU3|H7|          |1300085576|  10|04.02.2022|80025200 |MARTVERS  |PULLCLEAN2  DESENGRASANT GARRAFA X 20KIL|4200299070|      4 |    143.777 |    575.108 |CA46|H07|| |            |2  |04.02.2022|    |20220204  |     |
|ZSU3|H7|          |1300085576|  20|04.02.2022|80025202 |MARTVERS  |PULLCLOR  BLANQUEAD CLOR GARRAFA X 20KIL|4200299070|      8 |     56.313 |    450.504 |CA46|H07|| |            |2  |04.02.2022|    |20220204  |     |
|ZSU3|H7|          |1300085576|  30|04.02.2022|80025204 |MARTVERS  |PULLSOFT SUAVIZANT FIBRA GARRAFA X 20KIL|4200299070|      8 |    127.022 |  1.016.176 |CA46|H07|| |            |2  |04.02.2022|    |20220204  |     |
|ZSU3|H7|          |1300085576|  40|04.02.2022|80025198 |MARTVERS  |PULLDEG DETERGENTE IND GARRAFA X 20 KILO|4200299070|      2 |    143.777 |    287.554 |CA46|H07|| |            |2  |04.02.2022|    |20220204  |     |
|ZSU3|A3|900661108 |1300085630|  10|04.02.2022|80027405 |JOHNSALF  |CLAS GRUPA  PLATA STREAMING HASTA 35 PAX|4200299420|      5 |     32.136 |    160.680 |CA82|RD5|| |            |2  |23.02.2022|    |20220204  |     |
|ZSUA|B2|          |1300085387|  10|31.01.2022|78000652 |GLORPATL  |POLIZA CUMPLIMIENTO                     |          |      1 |     84.034 |     84.034 |CA06|RD7|| |            |2  |03.02.2022|    |20220131  |     |
|ZSUA|B2|          |1300085490|  10|31.01.2022|78000626 |GLORPATL  |POLIZA RESPONSABILIDAD CIVIL EXTRACONTRA|          |      1 |    369.315 |    369.315 |CA06|RD7|| |            |2  |04.02.2022|    |20220131  |     |
|ZSUA|B2|          |1300085490|  20|31.01.2022|78000652 |GLORPATL  |POLIZA CUMPLIMIENTO                     |          |      1 |  1.034.548 |  1.034.548 |CA06|RD7|| |            |2  |04.02.2022|    |20220131  |     |
|ZSOL|R7|          |50850404  |  20|27.01.2022|80014439 |JUANOSTM  |comision de la prducvtividad AYB        |          |      1 |          1 |          1 |CA65|RD4|| |            |2  |16.02.2022|    |20220129  |     |
|ZSOL|R7|          |50850404  | 160|27.01.2022|80028127 |JUANOSTM  |comision de la prducvtividad ALOJ       |          |      1 |          1 |          1 |CA65|RD4|| |            |2  |16.02.2022|    |20220129  |     |
|ZSOL|R7|900098776 |50850404  | 220|27.01.2022|80001140 |JUANOSTM  |TRANSPORTE DE MATERIALES                |          |      1 |    420.000 |    420.000 |CA65|RD4|| |            |2  |08.02.2022|    |20220129  |     |
|ZSOL|RA|          |50848807  |  20|17.01.2022|80023744 |JESSCASR  |Personaje Itinerante                    |          |      1 |          1 |          1 |CA65|RD4|| |            |2  |24.01.2022|    |20220120  |     |
|ZSUA|E1|          |1300084787|  10|05.01.2022|78000652 |JUANRODE  |POLIZA CUMPLIMIENTO                     |          |      1 |  1.079.015 |  1.079.015 |CA04|SAS|| |            |2  |06.01.2022|    |20220131  |     |
|ZSOL|RA|          |50845523  |  30|04.01.2022|80027066 |JESSCASR  |SERVICIO ALIMENTOS GCIA - R Y D (INC 0%)|          |     54 |          1 |         54 |CA65|RD4|| |            |2  |04.01.2022|    |20211229  |     |
|ZSOL|RA|900158941 |50845785  |  80|29.12.2021|80014413 |CLAUSANN  |INTEGRACIÓN                             |          |      1 |    550.000 |    550.000 |CA65|RD4|| |            |2  |31.12.2021|    |20211220  |     |
|ZSOL|RA|          |50846683  |  20|28.12.2021|80014993 |CLAUSANN  |DE                                      |          |      1 |          1 |          1 |CA65|RD4|| |            |2  |31.12.2021|    |20211229  |     |
|ZSUA|EF|          |1300084820|  10|28.12.2021|78000652 |DIANJIMF  |POLIZA CUMPLIMIENTO                     |          |      1 |    202.984 |    202.984 |CA07|ED8|| |            |2  |28.12.2021|    |20211228  |     |
|ZSUA|EF|          |1300084820|  20|28.12.2021|78000626 |DIANJIMF  |POLIZA RESPONSABILIDAD CIVIL EXTRACONTRA|          |      1 |    536.130 |    536.130 |CA07|ED8|| |            |2  |28.12.2021|    |20211228  |     |
|ZSOL|6D|860025461 |50846449  |  10|27.12.2021|80027066 |EDGAPOTR  |Reconocimiento salario emocional.       |          |      1 |          1 |          1 |CA65|RD4|| |            |2  |30.12.2021|    |20211229  |     |
|ZSUA|R7|900737291 |1300084248| 620|27.12.2021|80028167 |JOSEURRU  |SERVICIO ALQUILER TECHO CARPA           |4200298303|      1 |          1 |          1 |CA83|RD1|| |            |2  |28.12.2021|    |20211228  |     |
|ZSUA|R4|900940612 |1300084755| 100|24.12.2021|80019264 |LINARIAR  |SERVICIO PRE-HOSPITALARIO HORA ADIC ESP |          |     14 |      7.173 |    100.422 |CA83|RD1|| |            |2  |30.12.2021|    |20211230  |     |
|ZSOL|6D|          |50845162  | 110|23.12.2021|80026070 |JUANOSTM  |IMP CONSUMO BOLSA PARQUES               |          |      1 |          1 |          1 |CA65|RD4|| |            |2  |30.12.2021|    |20211217  |     |
|ZSOL|R7|          |50846164  |  30|23.12.2021|80027066 |JUANOSTM  |REFRIGERIO VEGANO                       |          |      1 |          1 |          1 |CA65|RD4|| |            |2  |27.12.2021|    |20211223  |     |
|ZSOL|5C|          |50846276  |  20|23.12.2021|80027252 |ADRIPCAM  |PRODUCCION SHOW DE MAGIA                |          |      1 |          1 |          1 |CA65|RD4|| |            |2  |31.12.2021|    |20211227  |     |
|ZSOL|6D|          |50846324  |  10|23.12.2021|80014412 |EDGAPOTR  |ALQUILER OTROS SALONES                  |          |      1 |          1 |          1 |CA65|RD4|| |            |2  |30.12.2021|    |20211223  |     |
|ZSOL|6D|          |50846324  |  40|23.12.2021|80001091 |EDGAPOTR  |OBSEQUIOS EMPRESARIALES                 |          |     40 |          1 |         40 |CA65|RD4|| |            |2  |30.12.2021|    |20211223  |     |
|ZSOL|RA|          |50846380  |  10|23.12.2021|80001091 |IDALROJG  |ADICIONALES NIÑOS                       |          |      1 |          1 |          1 |CA65|RD4|| |            |2  |24.12.2021|    |20211223  |     |
|ZSOL|RA|          |50846381  |  10|23.12.2021|80001091 |IDALROJG  |ADICIONALES NIÑOS                       |          |      1 |          1 |          1 |CA65|RD4|| |            |2  |24.12.2021|    |20211223  |     |
|ZSOL|RA|          |50846382  |  10|23.12.2021|80001091 |IDALROJG  |Adicionales niños                       |          |      1 |          1 |          1 |CA65|RD4|| |            |2  |30.12.2021|    |20211223  |     |
|ZSOL|RA|830008059 |50844980  | 120|22.12.2021|80009943 |JUANOSTM  |ENTRADA PARQUES EVENTOS EXENTO          |          |     20 |          1 |         20 |CA65|RD4|| |            |2  |22.12.2021|    |20211227  |     |
|ZSOL|RA|800210865 |50845827  |  10|21.12.2021|80009943 |INGRPOVO  |PEDIDO EN CERO POR CANCELACION          |4200297931|      1 |          1 |          1 |CA65|RD4|| |            |2  |29.12.2021|    |20211224  |     |
|ZSOL|RA|800210865 |50845827  |  20|21.12.2021|80027066 |INGRPOVO  |DEL CLIENTE                             |4200297931|      1 |          1 |          1 |CA65|RD4|| |            |2  |29.12.2021|    |20211224  |     |
|ZSUA|R2|          |1300084500|  10|21.12.2021|80009022 |YEIMTORA  |SERVICIO LOGISTICO                      |          |      6 |     95.000 |    570.000 |CA15|RD2|| |            |2  |26.12.2021|    |20211222  |     |
|ZSOL|R7|          |50838358  |  50|20.12.2021|80027066 |ADRIPCAM  |SERVICIO ALIMENTOS GCIA - R Y D (INC 0%)|          |    729 |          1 |        729 |CA65|RD4|| |            |2  |30.12.2021|    |20211205  |     |
|ZSOL|5C|          |50842409  | 100|20.12.2021|80027066 |JESSCASR  |SERVICIO ALIMENTOS GCIA - R Y D (INC 0%)|          |    160 |          1 |        160 |CA65|RD4|| |            |2  |30.12.2021|    |20211202  |     |
|ZSUA|RA|900893185 |1300084390|  10|20.12.2021|80014414 |JUANOSTM  |ESPECTACULOS  TEATRALES DE ZANQUEROS REG|4200298113|      1 |          1 |          1 |CA65|RD4|| |            |2  |25.05.2022|    |20211221  |     |
|ZSOL|RA|          |50845596  |  50|18.12.2021|80014993 |CLAUSANN  |DE                                      |          |      1 |          1 |          1 |CA65|RD4|| |            |2  |31.12.2021|    |20211218  |     |
|ZSU3|RA|          |1300084175|  10|18.12.2021|80025530 |INGRPOVO  |CINEMARK BONO 2D                        |4200297609|      1 |      6.200 |      6.200 |CA65|RD4|| |            |2  |29.12.2021|    |20211229  |     |
|ZSU3|RA|830055643 |1300084176|  10|18.12.2021|80025530 |CLAUSANN  |CINEMARK BONO 2D                        |4200297610|      1 |      6.200 |      6.200 |CA65|RD4|| |            |2  |29.12.2021|    |20211227  |     |
|ZSU3|RA|830055643 |1300084178|  10|18.12.2021|80025530 |CLAUSANN  |CINEMARK BONO 2D                        |4200297611|      1 |      6.200 |      6.200 |CA65|RD4|| |            |2  |29.12.2021|    |20211227  |     |
|ZSU3|RA|          |1300084217|  10|18.12.2021|80025530 |JIMEGUTG  |CINEMARK BONO 2D                        |4200297616|      1 |      6.200 |      6.200 |CA65|RD4|| |            |2  |27.12.2021|    |20211219  |     |
|ZSUA|R4|901004719 |1300084305|  10|18.12.2021|80026560 |OSCACANA  |SERVICIO IMPRESIÓN                      |4200298607|     12 |     20.000 |    240.000 |CC04|RD1|| |            |2  |30.12.2021|    |20211218  |     |
|ZSUA|R4|901004719 |1300084305|  20|18.12.2021|80027346 |OSCACANA  |BOLSA EN TELA   (VTA)                   |4200298607|     10 |      5.000 |     50.000 |CC04|RD1|| |            |2  |30.12.2021|    |20211218  |     |
|ZSUA|R4|901004719 |1300084305|  30|18.12.2021|80028151 |OSCACANA  |SOBRE CARTA   (VTA)                     |4200298607|     30 |      3.000 |     90.000 |CC04|RD1|| |            |2  |30.12.2021|    |20211218  |     |
|ZSUA|R4|901004719 |1300084305|  40|18.12.2021|80028152 |OSCACANA  |AGENDA   (VTA)                          |4200298607|     12 |     28.000 |    336.000 |CC04|RD1|| |            |2  |30.12.2021|    |20211218  |     |
|ZSUA|R4|901004719 |1300084305|  50|18.12.2021|80028153 |OSCACANA  |TACOS POST- IT   (VTA)                  |4200298607|      6 |      8.000 |     48.000 |CC04|RD1|| |            |2  |30.12.2021|    |20211218  |     |
|ZSUA|R4|901004719 |1300084305|  60|18.12.2021|80028154 |OSCACANA  |HOODIES   (VTA)                         |4200298607|     12 |     75.000 |    900.000 |CC04|RD1|| |            |2  |30.12.2021|    |20211218  |     |
|ZSUA|R4|901004719 |1300084305|  70|18.12.2021|80026560 |OSCACANA  |SERVICIO IMPRESIÓN                      |4200298607|      4 |     20.000 |     80.000 |CC04|RD1|| |            |2  |30.12.2021|    |20211218  |     |
|ZSUA|R4|901004719 |1300084305|  80|18.12.2021|80027376 |OSCACANA  |MATERIAL DIDACTICO PARA TALLERES        |4200298607|     12 |     22.000 |    264.000 |CC04|RD1|| |            |2  |30.12.2021|    |20211218  |     |
|ZSOL|RA|80857939  |50845249  |  20|17.12.2021|80000962 |IDALROJG  |TRIO MUSICAL                            |          |      1 |          1 |          1 |CA65|RD4|| |            |2  |21.12.2021|    |20211219  |     |
|ZSU3|RA|830055643 |1300084215|  10|17.12.2021|80025530 |VICTBARG  |CINEMARK BONO 2D                        |4200297622|      1 |      6.200 |      6.200 |CA65|RD4|| |            |2  |29.12.2021|    |20211229  |     |
|ZSOL|RA|          |50839909  | 100|16.12.2021|80027066 |CLAUSANN  |RECETA GALLETAS NAVIDEÑAS               |          |     87 |          1 |         87 |CA65|RD4|| |            |2  |02.02.2022|    |20211118  |     |
|ZSOL|RA|890900076 |50845227  |  10|16.12.2021|80019114 |INGRPOVO  |PEDIDO EN CERO POR                      |4200297595|    100 |          1 |        100 |CA65|RD4|| |            |2  |29.12.2021|    |20211224  |     |
|ZSOL|RA|890900076 |50845227  |  20|16.12.2021|80027066 |INGRPOVO  |DUPLICIDAD                              |4200297595|    100 |          1 |        100 |CA65|RD4|| |            |2  |29.12.2021|    |20211224  |     |
|ZSOL|RA|          |50845297  |  20|16.12.2021|80014993 |CLAUSANN  |DE                                      |          |      1 |          1 |          1 |CA65|RD4|| |            |2  |31.12.2021|    |20211216  |     |
|ZSUA|6D|900104819 |1300084241|  30|16.12.2021|80015334 |DIEGBELM  |ACTIVIDAD RECREATIVA                    |4200297882|      1 |          1 |          1 |CA83|RD1|| |            |2  |23.12.2021|    |20211217  |     |
|ZSOL|6D|          |50842614  |  80|15.12.2021|80000984 |CLAUSANN  |CENTROS DE MESA CON FLORES              |          |     60 |          1 |         60 |CA65|RD4|| |            |2  |28.12.2021|    |20211210  |     |
|ZSUA|RA|900491249 |1300084026|  50|15.12.2021|80013126 |JESSCASR  |SERVICIO DE APOYO LOGÍSTICO             |          |      1 |          1 |          1 |CA65|RD4|| |            |2  |24.12.2021|    |20211216  |     |
|ZSOL|RA|          |50841273  |  50|14.12.2021|80027252 |CLAUSANN  |PEDIDO 8002057323                       |          |      1 |          1 |          1 |CA65|RD4|| |            |2  |06.01.2022|    |20211208  |     |
|ZSOL|6D|          |50844567  |  10|14.12.2021|80001091 |EDGAPOTR  |OBSEQUIOS EMPRESARIALES                 |          |     56 |          1 |         56 |CA65|RD4|| |            |2  |30.12.2021|    |20211214  |     |
|ZSOL|6D|900988827 |50844567  |  30|14.12.2021|80027066 |EDGAPOTR  |SERVICIO ALIMENTOS GCIA - R Y D (INC 0%)|          |      1 |          1 |          1 |CA65|RD4|| |            |2  |30.12.2021|    |20211214  |     |
|ZSUA|R4|901177812 |1300084013|  10|14.12.2021|80000782 |SANDPERH  |TALLERES CREATIVOS                      |          |      6 |     33.600 |    201.600 |CA83|RD1|| |            |2  |07.01.2022|    |20211214  |     |
|ZSUA|R4|901177812 |1300084013|  20|14.12.2021|80027421 |SANDPERH  |SERVICIO TALLER VIRTUAL (HASTA 30 PAX)  |          |      1 |    143.800 |    143.800 |CA83|RD1|| |            |2  |07.01.2022|    |20211214  |     |
|ZSUA|R4|901177812 |1300084013|  30|14.12.2021|80001140 |SANDPERH  |TRANSPORTE DE MATERIALES                |          |      6 |     13.280 |     79.680 |CA83|RD1|| |            |2  |07.01.2022|    |20211214  |     |
|ZSUA|R4|901177812 |1300083720| 120|12.12.2021|80008493 |JOSEURRU  |IMPLEMENTOS RECREATIVOS                 |          |      1 |  1.000.000 |  1.000.000 |CA83|RD1|| |            |2  |20.12.2021|    |20211213  |     |
|ZSOL|6D|          |50838853  |  80|11.12.2021|80009943 |JUANOSTM  |Entrada atraccion(a Mundo Natural (Acom |          |    100 |          1 |        100 |CA65|RD4|| |            |2  |16.12.2021|    |20211206  |     |
|ZSOL|RA|890900076 |50843803  |  10|10.12.2021|80019114 |JESSCASR  |PEDIDO EN CERO POR                      |4200297170|      1 |          1 |          1 |CA65|RD4|| |            |2  |29.12.2021|    |20211217  |     |
|ZSOL|RA|890900076 |50843803  |  20|10.12.2021|80027066 |JESSCASR  |DUPLICIDAD                              |4200297170|      1 |          1 |          1 |CA65|RD4|| |            |2  |29.12.2021|    |20211217  |     |
|ZSOL|RA|890900076 |50843805  |  10|10.12.2021|80019114 |JESSCASR  | CINECOLOMBIA BONO 2D                   |4200296945|      1 |          1 |          1 |CA65|RD4|| |            |2  |15.12.2021|    |20211217  |     |
