---------------------------------------------------------------------------------------------------------------------------------------------------
|Sol.pedido|Pos.|Fe.solic. |Material|Creado por|Texto breve                             |Pedido    |  Cantidad|Ce. |GCp||B|Gest.       |Stat.trat.|
|50168345  |  40|02.06.2010|80012343|JOSECLAS  |PROFESOR CLUB  BELLAVISTA               |          |       18 |CA15|RD2|| |            |03        |
|50168345  |  50|02.06.2010|80012343|JOSECLAS  |PROFESOR CLUB  BELLAVISTA               |          |       12 |CA15|RD2|| |            |03        |
|50167858  |  10|01.06.2010|80000995|JOSECLAS  |TRANSPORTE BOGOTÁ BUSES                 |          |        1 |CA15|RD2|| |            |03        |
|50160159  | 180|31.05.2010|80000993|ZCOORREC  |TRANSPORTE RECREACION                   |          |        1 |CA14|RD1|| |            |03        |
|50160159  | 190|31.05.2010|80001223|ZCOORREC  |KIT DE HIDRATACION                      |          |        1 |CA14|RD1|| |            |03        |
|50160159  | 200|31.05.2010|80000862|ZCOORREC  |PROGRAMA AMBIENTAL                      |          |        1 |CA14|RD1|| |            |03        |
|50160159  | 210|31.05.2010|80011848|ZCOORREC  |ALIMENTOS Y BEBIDAS EXT. AMBIENTAL      |          |        1 |CA14|RD1|| |            |03        |
|50160159  | 220|31.05.2010|80012376|ZCOORREC  |GUIA ECOLOGICO                          |          |        1 |CA14|RD1|| |            |03        |
|50167726  |  10|31.05.2010|80000864|ZCOORREC  |SERVICIO APOYO MEDICO REC               |          |        1 |CA14|RD1|| |            |03        |
|50167726  |  20|31.05.2010|80000993|ZCOORREC  |TRANSPORTE RECREACION                   |          |        1 |CA14|RD1|| |            |03        |
|50167726  |  30|31.05.2010|80001223|ZCOORREC  |KIT DE HIDRATACION                      |          |        1 |CA14|RD1|| |            |03        |
|50167726  |  40|31.05.2010|80000862|ZCOORREC  |PROGRAMA AMBIENTAL                      |          |        1 |CA14|RD1|| |            |03        |
|50167726  |  50|31.05.2010|80011848|ZCOORREC  |ALIMENTOS Y BEBIDAS EXT. AMBIENTAL      |          |        1 |CA14|RD1|| |            |03        |
|50167726  |  60|31.05.2010|80012376|ZCOORREC  |GUIA ECOLOGICO                          |          |        1 |CA14|RD1|| |            |03        |
|50167803  |  10|31.05.2010|80001166|ZCOORPRP  |TRANSPORTE PISCILAGO FIN DE SEMANA      |4000242028|       52 |CA12|RD1|| |            |03        |
|50167648  |  50|29.05.2010|80003374|JOSECLAS  |DECORACION                              |4200116383|        1 |CA15|RD2|| |            |03        |
|50167649  |  10|29.05.2010|80008521|JOSECLAS  |DECORACION BOMBAS                       |4200116371|        1 |CA15|RD2|| |            |03        |
|50160159  | 120|28.05.2010|80000993|ZCOORREC  |TRANSPORTE RECREACION                   |          |        1 |CA14|RD1|| |            |03        |
|50160159  | 130|28.05.2010|80001223|ZCOORREC  |REFRIGERIO ADULTOS CAMINANTE  EXT       |          |        1 |CA14|RD1|| |            |03        |
|50160159  | 140|28.05.2010|80000862|ZCOORREC  |PROGRAMA AMBIENTAL                      |          |        1 |CA14|RD1|| |            |03        |
|50160159  | 150|28.05.2010|80011848|ZCOORREC  |ALIMENTOS Y BEBIDAS EXT. AMBIENTAL      |          |        1 |CA14|RD1|| |            |03        |
|50160159  | 160|28.05.2010|80012376|ZCOORREC  |GUIA ECOLOGICO                          |          |        1 |CA14|RD1|| |            |03        |
|50167342  |  10|28.05.2010|80001285|ZCOORREC  |APOYO MEDICO VACACIONES RECREATIVAS     |          |        5 |CA14|RD1|| |            |03        |
|50167439  |  10|28.05.2010|80009800|ZCOOREVE  |TRANSPORTE PISCILAGO ENTRE SEMANA       |4200116391|       10 |CA12|RD1|| |            |03        |
|50167454  |  10|28.05.2010|80004632|ZCOOREVE  |GLOBOS CORPORATIVOS                     |4200116843|      200 |CA14|RD4|| |            |03        |
|50167100  |  10|27.05.2010|80001166|ZCOOREVE  |TRANSPORTE PISCILAGO FIN DE SEMANA      |4200116123|       35 |CA12|RD1|| |            |03        |
|50167137  |  10|27.05.2010|80012806|ZANDACOC  |MOLDE ALUMINIO REDONDO                  |4000241580|      800 |CA10|H02|| |            |03        |
|50167138  |  10|27.05.2010|80001068|ZCOORREC  |SONIDO BÁSICO EXTERNO                   |          |        1 |CA14|RD1|| |            |03        |
|50167138  |  20|27.05.2010|80000987|ZCOORREC  |DECORACIONES ESPECIALES REC.            |          |        1 |CA14|RD1|| |            |03        |
|50167281  |  10|27.05.2010|80014027|ZCOOREVE  |ALQUILER PORTICO, AYB -ANTICIPO-        |4200119790|        1 |CA14|RD4|| |            |03        |
|50166729  |  10|26.05.2010|80000864|ZCOORREC  |SERVICIO APOYO MEDICO REC               |          |        1 |CA14|RD1|| |            |03        |
|50166729  |  20|26.05.2010|80000993|ZCOORREC  |TRANSPORTE RECREACION                   |          |        1 |CA14|RD1|| |            |03        |
|50166729  |  30|26.05.2010|80001223|ZCOORREC  |KIT HIDRATANTE                          |          |        1 |CA14|RD1|| |            |03        |
|50166729  |  40|26.05.2010|80000862|ZCOORREC  |PROGRAMA AMBIENTAL                      |          |        1 |CA14|RD1|| |            |03        |
|50166729  |  50|26.05.2010|80012376|ZCOORREC  |GUIA ECOLOGICO                          |          |        1 |CA14|RD1|| |            |03        |
|50166934  |  60|26.05.2010|80003950|ZCOORCOL  |PROFESOR DE NATACION                    |4200116522|        1 |CA27|RD1|| |            |03        |
|50166969  |  10|26.05.2010|80000983|ZCOOREVE  |SUMINISTRO DE SERV. PARA ACT. BIENESTAR |          |        1 |CA14|RD4|| |            |03        |
|50167047  |  10|26.05.2010|80001091|ZCOOREVE  |OBSEQUIOS EMPRESARIALES                 |4200116399|      100 |CA14|RD4|| |            |03        |
|50166423  |  50|25.05.2010|80015291|ZCOORREC  |SERVICIO RECREATIVO PROGRAMAS           |4200116014|        1 |CA14|RD1|| |            |03        |
|50166423  |  60|25.05.2010|80009069|ZCOORREC  |SERVICIO RECREATIVO EXTERNO             |4200116014|        1 |CA14|RD1|| |            |03        |
|50166423  |  70|25.05.2010|80015291|ZCOORREC  |SERVICIO RECREATIVO PROGRAMAS           |4200116014|        1 |CA14|RD1|| |            |03        |
|50166423  | 140|25.05.2010|80015291|ZCOORREC  |SERVICIO RECREATIVO PROGRAMAS           |4200116022|        1 |CA14|RD1|| |            |03        |
|50166423  | 150|25.05.2010|80009069|ZCOORREC  |SERVICIO RECREATIVO EXTERNO             |4200116022|        1 |CA14|RD1|| |            |03        |
|50166423  | 160|25.05.2010|80015291|ZCOORREC  |SERVICIO RECREATIVO PROGRAMAS           |4200116022|        1 |CA14|RD1|| |            |03        |
|50166423  | 170|25.05.2010|80015291|ZCOORREC  |SERVICIO RECREATIVO PROGRAMAS           |4200116022|        1 |CA14|RD1|| |            |03        |
|50166423  | 190|25.05.2010|80015291|ZCOORREC  |SERVICIO RECREATIVO PROGRAMAS           |          |        1 |CA14|RD1|| |            |03        |
|50166423  | 200|25.05.2010|80015291|ZCOORREC  |SERVICIO RECREATIVO PROGRAMAS           |          |        1 |CA14|RD1|| |            |03        |
|50166423  | 210|25.05.2010|80015291|ZCOORREC  |SERVICIO RECREATIVO PROGRAMAS           |          |        1 |CA14|RD1|| |            |03        |
|50166423  | 220|25.05.2010|80009069|ZCOORREC  |SERVICIO RECREATIVO EXTERNO             |          |        1 |CA14|RD1|| |            |03        |
|50166423  | 230|25.05.2010|80015291|ZCOORREC  |SERVICIO RECREATIVO PROGRAMAS           |          |        1 |CA14|RD1|| |            |03        |
|50166423  | 520|25.05.2010|80015291|ZCOORREC  |SERVICIO RECREATIVO PROGRAMAS           |          |        1 |CA14|RD1|| |            |03        |
|50166423  | 530|25.05.2010|80015291|ZCOORREC  |SERVICIO RECREATIVO PROGRAMAS           |          |        1 |CA14|RD1|| |            |03        |
|50166423  | 560|25.05.2010|80009069|ZCOORREC  |SERVICIO RECREATIVO EXTERNO             |          |        1 |CA14|RD1|| |            |03        |
|50166442  |  90|25.05.2010|80015291|ZCOORREC  |SERVICIO RECREATIVO PROGRAMAS           |          |        1 |CA14|RD1|| |            |03        |
|50166442  | 100|25.05.2010|80015291|ZCOORREC  |SERVICIO RECREATIVO PROGRAMAS           |          |        1 |CA14|RD1|| |            |03        |
|50166442  | 110|25.05.2010|80009069|ZCOORREC  |SERVICIO RECREATIVO EXTERNO             |          |        1 |CA14|RD1|| |            |03        |
|50166442  | 230|25.05.2010|80015291|ZCOORREC  |SERVICIO RECREATIVO PROGRAMAS           |4200115966|        1 |CA14|RD1|| |            |03        |
|50166442  | 240|25.05.2010|80009069|ZCOORREC  |SERVICIO RECREATIVO EXTERNO             |4200115966|        1 |CA14|RD1|| |            |03        |
|50166442  | 250|25.05.2010|80015291|ZCOORREC  |SERVICIO RECREATIVO PROGRAMAS           |4200115966|        1 |CA14|RD1|| |            |03        |
|50166442  | 260|25.05.2010|80015291|ZCOORREC  |SERVICIO RECREATIVO PROGRAMAS           |4200115966|        1 |CA14|RD1|| |            |03        |
|50166442  | 270|25.05.2010|80015291|ZCOORREC  |SERVICIO RECREATIVO PROGRAMAS           |4200115966|        1 |CA14|RD1|| |            |03        |
|50166580  |  10|25.05.2010|80000993|ZCOORREC  |TRANSPORTE RECREACION                   |          |        1 |CA14|RD1|| |RECREACION  |03        |
|50166665  |  10|25.05.2010|80011070|JOSECLAS  |PROFESOR C.A.F. CLUB  BELLAVISTA        |          |        8 |CA15|RD2|| |            |03        |
|50166158  |  10|24.05.2010|80000998|JOSECLAS  |TRANSPORTE BOGOTÁ VAN                   |          |        1 |CA15|RD2|| |            |03        |
|50166193  |  10|24.05.2010|80000995|ZCOORCOL  |TRANSPORTE BOGOTÁ BUSES                 |4200115933|        1 |CA27|RD1|| |            |03        |
|50165856  |  20|21.05.2010|80013307|ZCOORREC  |SERVICIO DISEÑOS PUBLICITARIOS          |          |        1 |CA14|RD1|| |            |03        |
|50165857  |  20|21.05.2010|80001042|ZCOOREVE  |CULTURAL                                |          |        1 |CA14|RD4|| |            |03        |
|50165857  |  30|21.05.2010|80001059|ZCOOREVE  |JUNIO 3                                 |          |      200 |CA14|RD4|| |            |03        |
|50165857  |  40|21.05.2010|80001059|ZCOOREVE  |DE 2010                                 |          |        1 |CA14|RD4|| |            |03        |
|50165464  |  10|20.05.2010|80000864|ZCOORREC  |SERVICIO APOYO MEDICO REC               |          |        1 |CA14|RD1|| |            |03        |
|50165464  |  20|20.05.2010|80000993|ZCOORREC  |TRANSPORTE RECREACION                   |          |        1 |CA14|RD1|| |            |03        |
|50165464  |  30|20.05.2010|80001223|ZCOORREC  |KIT HIDRATANTE                          |          |        1 |CA14|RD1|| |            |03        |
|50165464  |  40|20.05.2010|80000862|ZCOORREC  |PROGRAMA AMBIENTAL                      |          |        1 |CA14|RD1|| |            |03        |
|50165464  |  50|20.05.2010|80011848|ZCOORREC  |ALIMENTOS Y BEBIDAS EXT. AMBIENTAL      |          |        1 |CA14|RD1|| |            |03        |
|50165464  |  60|20.05.2010|80012376|ZCOORREC  |GUIA ECOLOGICO                          |          |        1 |CA14|RD1|| |            |03        |
|50165480  |  10|20.05.2010|80001166|ZCOORPRP  |TRANSPORTE PISCILAGO FIN DE SEMANA      |4200115872|      114 |CA12|RD1|| |            |03        |
|50165483  |  10|20.05.2010|80001166|ZCOOREVE  |TRANSPORTE PISCILAGO FIN DE SEMANA      |4200115874|      304 |CA12|RD1|| |            |03        |
|50165577  |  10|20.05.2010|80000995|ZCOOREVE  |TRANSPORTE BOGOTÁ BUSES - - 22 MAYO 2010|4200115870|       90 |CA14|RD4|| |            |03        |
|50165690  |  10|20.05.2010|80000864|ZCOORREC  |SERVICIO APOYO MEDICO REC               |          |        1 |CA14|RD1|| |            |03        |
|50165690  |  20|20.05.2010|80000993|ZCOORREC  |TRANSPORTE RECREACION                   |          |        1 |CA14|RD1|| |            |03        |
|50165690  |  30|20.05.2010|80000862|ZCOORREC  |PROGRAMA AMBIENTAL                      |          |        1 |CA14|RD1|| |            |03        |
|50165172  |  10|19.05.2010|80001166|ZCOORPRP  |TRANSPORTE PISCILAGO FIN DE SEMANA      |          |        4 |CA12|RD1|| |            |03        |
|50165178  |  10|19.05.2010|80001166|ZCOOREVE  |TRANSPORTE PISCILAGO FIN DE SEMANA      |4200115819|      968 |CA12|RD1|| |            |03        |
|50165252  |  10|19.05.2010|80001166|ZCOORPRP  |TRANSPORTE PISCILAGO FIN DE SEMANA      |          |       67 |CA12|RD1|| |            |03        |
|50164466  |  50|18.05.2010|80014410|ZCOOREVE  |VR. ADICIONAL PLATO GERENCIA            |          |        1 |CA14|RD4|| |            |03        |
|50164466  |  60|18.05.2010|80014410|ZCOOREVE  |BOTELLAS DE AGUA                        |          |        3 |CA14|RD4|| |            |03        |
|50165103  |  10|18.05.2010|80000995|ZCOOREVE  |TRANSPORTE BOGOTÁ BUSES                 |4200115817|        2 |CA14|RD4|| |            |03        |
|50164966  |  10|17.05.2010|        |LUISCASV  |SERV. ANALISI PISC MAYO 2010            |4200115771|        1 |CA12|H04|| |            |03        |
|50164973  |  10|16.05.2010|80001068|JOSECLAS  |CENTRSO DE MESA EMPRESARIALES           |4200115755|        1 |CA15|RD1|| |            |03        |
|50164939  |  10|15.05.2010|80012818|JOSECLAS  |SERVICIO DE JUZGAMIENTO BELLAVISTA      |          |        2 |CA15|RD2|| |            |03        |
|50164831  |  10|14.05.2010|80014434|ZCOOREVE  |PONQUE EVENTOS EXT.                     |4200116131|       24 |CA14|RD4|| |            |03        |
|50164465  |  40|13.05.2010|80000862|ZCOORREC  |PROGRAMA AMBIENTAL                      |          |        1 |CA14|RD1|| |            |03        |
|50164466  |  10|13.05.2010|80014410|ZCOOREVE  |PARRILLADAS DOS CARNES + GASEOSA        |4200116134|      171 |CA14|RD4|| |            |03        |
|50164466  |  20|13.05.2010|80000984|ZCOOREVE  |ESTUCHES PET CHOCOLATES                 |4200116135|      157 |CA14|RD4|| |            |03        |
|50164466  |  30|13.05.2010|80014410|ZCOOREVE  |SHOW DE MARIACHIS LOCOS                 |          |        1 |CA14|RD4|| |            |03        |
|50164466  |  40|13.05.2010|80014410|ZCOOREVE  |SHOW COMICO ALVARO LEMON                |          |        1 |CA14|RD4|| |            |03        |
|50164524  |  10|13.05.2010|        |LUISBRIB  |KIT PALN LUNA DE MIEL HABIT 1202        |          |        1 |CA09|H01|| |            |03        |
|50164526  |  10|13.05.2010|        |LUISBRIB  |ALQUILER SONIDO 5000W GRUPO CARACOL     |4200115711|        1 |CA09|H01|| |            |03        |
|50164405  |  10|12.05.2010|80009800|ZCOOREVE  |TRANSPORTE PISCILAGO ENTRE SEMANA       |4200115674|       50 |CA12|RD1|| |            |03        |
|50164071  |  10|11.05.2010|80009800|ZPROMCUS  |TRANSPORTE PISCILAGO ENTRE SEMANA       |4200115671|       70 |CA12|RD4|| |            |03        |
|50156842  |  30|10.05.2010|80014434|ZCOOREVE  |BIENESTAR                               |4200116120|       18 |CA14|RD4|| |            |03        |
|50163762  |  20|10.05.2010|80000904|ZCOOREVE  |FUNCIONARIOS, MAYO 7                    |4200116119|      200 |CA14|RD4|| |            |03        |
|50160159  |  60|07.05.2010|80000864|ZCOORREC  |SERVICIO APOYO MEDICO REC               |          |        1 |CA14|RD1|| |            |03        |
|50160159  |  80|07.05.2010|80000862|ZCOORREC  |PROGRAMA AMBIENTAL                      |          |        1 |CA14|RD1|| |            |03        |
|50160159  |  90|07.05.2010|80001223|ZCOORREC  |REFRIGERIO ADULTOS CAMINANTE  EXT       |          |        1 |CA14|RD1|| |            |03        |
|50162955  |  10|06.05.2010|80001166|ZCOOREVE  |TRANSPORTE PISCILAGO FIN DE SEMANA      |4200115511|       80 |CA12|RD1|| |            |03        |
|50162654  |  10|05.05.2010|80014434|ZCOOREVE  |Minicake petite medida 2.5x 2.5 sin logo|4200115716|       84 |CA14|RD4|| |            |03        |
|50162661  |  50|05.05.2010|80012807|ZANDACOC  |MOLDE ALUMINIO 7X11                     |4000238325|      500 |CA10|H02|| |            |03        |
|50162743  |  10|05.05.2010|80014410|ZCOOREVE  |ACTIVIDAD CULTURAL                      |          |        1 |CA14|RD4|| |            |03        |
|50162743  |  20|05.05.2010|80000961|ZCOOREVE  |26 DE ABRIL DE 2010                     |          |        1 |CA14|RD4|| |            |03        |
|50162776  |  10|05.05.2010|80011070|JOSECLAS  |PROFESOR C.A.F. CLUB  BELLAVISTA        |          |        1 |CA15|RD2|| |            |03        |
|50162778  |  10|05.05.2010|80014410|ZCOOREVE  |ENTRADA CINEMA (NIÑOS Y ADULTOS)        |4200115715|       62 |CA14|RD4|| |            |03        |
|50162778  |  20|05.05.2010|80014410|ZCOOREVE  |COMBOS ESPECIAL : GASEOSA Y CRISPETA    |          |       62 |CA14|RD4|| |            |03        |
|50162861  |  10|05.05.2010|80014434|ZCOOREVE  |PONQUE EVENTOS EXT.                     |4200115679|       88 |CA14|RD4|| |            |03        |
|50162889  |  10|05.05.2010|80001166|ZCOORPRP  |TRANSPORTE PISCILAGO FIN DE SEMANA      |4200115504|       45 |CA12|RD1|| |            |03        |
|50162952  |  10|05.05.2010|80000864|ZCOORREC  |SERVICIO APOYO MEDICO REC               |          |        1 |CA14|RD1|| |            |03        |
|50162952  |  30|05.05.2010|80001223|ZCOORREC  |KIT CAMINANTE  EXT                      |          |        1 |CA14|RD1|| |            |03        |
|50162952  |  40|05.05.2010|80000862|ZCOORREC  |PROGRAMA AMBIENTAL                      |          |        1 |CA14|RD1|| |            |03        |
|50162952  |  50|05.05.2010|80011848|ZCOORREC  |ALIMENTOS Y BEBIDAS EXT. AMBIENTAL      |          |        1 |CA14|RD1|| |            |03        |
|50161245  |1290|04.05.2010|80009069|ZCOORREC  |SERVICIO RECREATIVO EXTERNO             |          |        1 |CA14|RD1|| |            |03        |
|50162242  |  20|04.05.2010|80014026|ZCOOREVE  |SONIDO PROFESIONAL                      |          |        1 |CA14|RD4|| |            |03        |
|50162242  |  70|04.05.2010|80001059|ZCOOREVE  |TARIMA PROFESIONAL                      |          |        1 |CA14|RD4|| |            |03        |
|50162250  |  10|04.05.2010|80001166|ZCOORPRP  |TRANSPORTE PISCILAGO FIN DE SEMANA      |4200115448|      140 |CA12|RD1|| |            |03        |
|50162309  |  20|04.05.2010|80000904|ZCOOREVE  |AYB CLUB DE SUBOFICIALES                |          |        1 |CA14|RD4|| |            |03        |
|50162393  |  10|04.05.2010|80009800|ZCOOREVE  |TRANSPORTE PISCILAGO ENTRE SEMANA       |4200115441|       34 |CA12|RD1|| |            |03        |
|50162461  |  10|04.05.2010|80000782|ZCOORREC  |TALLERES CREATIVOS                      |4200116446|       15 |CA14|RD1|| |            |03        |
|50162511  |  20|04.05.2010|80001285|ZCOORREC  |APOYO MEDICO JEC                        |4200116502|        4 |CA14|RD1|| |            |03        |
|50162600  |  20|04.05.2010|80007592|ZCOOREVE  |AYUDAS AUDIOVISUALES                    |          |        1 |CA14|RD4|| |            |03        |
|50156842  |  20|03.05.2010|80014434|ZCOOREVE  |PLAN DE                                 |          |        2 |CA14|RD4|| |            |03        |
|50162173  | 200|03.05.2010|80003950|ZCOORCOL  |PROFESOR DE NATACION                    |          |        1 |CA27|RD1|| |            |03        |
|50162173  | 240|03.05.2010|80003950|ZCOORCOL  |PROFESOR DE NATACION                    |          |        1 |CA27|RD1|| |            |03        |
|50162262  |  10|03.05.2010|80000985|ZCOOREVE  |ARREGLOS FLORAL Y TORTA                 |          |        1 |CA14|RD4|| |            |03        |
|50162262  |  20|03.05.2010|80000985|ZCOOREVE  |DECORACION ARREGLOS FLORALES            |          |        1 |CA14|RD4|| |            |03        |
|50162273  |  10|03.05.2010|80014412|ZCOOREVE  |ACTIVIDAD DE BIENESTAR Y                |          |        1 |CA14|RD4|| |            |03        |
|50162273  |  20|03.05.2010|80014440|ZCOOREVE  |DESARROLLO                              |          |        1 |CA14|RD4|| |            |03        |
|50162317  |  40|03.05.2010|80000827|ZCOORCOL  |SERVICIO PARK PLAY                      |          |        1 |CA27|RD1|| |            |03        |
|50162063  |  10|02.05.2010|        |LUISCASV  |SERVICO DE ARREGLOS FLORALES            |          |        1 |CA12|H04|| |            |03        |
|50162071  |  10|01.05.2010|80003950|ZCOORCOL  |PROFESOR DE NATACION                    |4000239748|        1 |CA27|RD1|| |            |03        |
|50161925  |  10|30.04.2010|80001166|ZCOORPRP  |TRANSPORTE PISCILAGO FIN DE SEMANA      |4200115128|       28 |CA12|RD1|| |            |03        |
|50157889  |  60|29.04.2010|80011476|ZCOORREC  |ENTRADAS EMPRESARIALES RECREACION       |          |        1 |CA14|RD1|| |            |03        |
|50157889  |  80|29.04.2010|80011476|ZCOORREC  |ENTRADAS EMPRESARIALES RECREACION       |          |        1 |CA14|RD1|| |            |03        |
|50161059  |  20|29.04.2010|80001000|ZCOOREVE  |TRANSPORTE OTROS  DESTINOS EVENTOS      |          |        1 |CA45|RD4|| |            |03        |
|50161674  |  10|29.04.2010|80001083|ZCOOREVE  |DISTINTIVOS  PUBLICITARIOS              |4200116705|      100 |CA14|RD4|| |            |03        |
|50161682  |  10|29.04.2010|80009800|ZCOOREVE  |TRANSPORTE PISCILAGO ENTRE SEMANA       |4200115040|       40 |CA12|RD1|| |            |03        |
|50161746  |  40|29.04.2010|80000862|ZCOORREC  |PROGRAMA AMBIENTAL                      |          |        1 |CA14|RD1|| |            |03        |
|50161767  |  10|29.04.2010|80011070|JOSECLAS  |PROFESOR C.A.F. CLUB  BELLAVISTA        |          |        1 |CA15|RD2|| |            |03        |
|50161772  |  10|29.04.2010|80011070|JOSECLAS  |PROFESOR C.A.F. CLUB  BELLAVISTA        |          |        6 |CA15|RD2|| |            |03        |
|50161772  |  30|29.04.2010|80011070|JOSECLAS  |PROFESOR C.A.F. CLUB  BELLAVISTA        |          |        3 |CA15|RD2|| |            |03        |
|50161797  |  10|29.04.2010|80009800|ZCOOREVE  |TRANSPORTE PISCILAGO ENTRE SEMANA       |4200115313|       50 |CA12|RD1|| |            |03        |
|50161814  |  20|29.04.2010|80006559|ZCOOREVE  |BINGO                                   |          |        1 |CA14|RD4|| |            |03        |
|50161814  |  30|29.04.2010|80001222|ZCOOREVE  |REFRIGERIO AM                           |          |        1 |CA14|RD4|| |            |03        |
|50161814  |  40|29.04.2010|80000904|ZCOOREVE  |REFRIGERIO PM                           |          |        1 |CA14|RD4|| |            |03        |
|50161814  |  50|29.04.2010|80014439|ZCOOREVE  |ALMUERZO                                |          |        1 |CA14|RD4|| |            |03        |
|50161814  |  60|29.04.2010|80014442|ZCOOREVE  |ADICIONALES EVENTO                      |          |        1 |CA14|RD4|| |            |03        |
|50161426  |  10|28.04.2010|80001002|ZCOOREVE  |TRANSPORTE PEÑALISA                     |4200115097|      540 |CA14|RD4|| |            |03        |
|50161471  |  20|28.04.2010|80014439|ZCOOREVE  |BONOS DE AYB PANACA                     |4200115449|       51 |CA14|RD4|| |            |03        |
|50161475  |  10|28.04.2010|80014412|ZCOOREVE  |BRAZALETES DIVERCITY NIÑOS              |4200115062|       75 |CA14|RD4|| |            |03        |
|50161475  |  20|28.04.2010|80014412|ZCOOREVE  |INGRESO ADULTOS                         |          |        4 |CA14|RD4|| |            |03        |
|50161475  |  30|28.04.2010|80014439|ZCOOREVE  |REFRIGERIO DIVERCITY                    |4200115062|       80 |CA14|RD4|| |            |03        |
|50161475  |  40|28.04.2010|80014439|ZCOOREVE  |COMBO HAMBURGUESA DIVERCITY             |          |       80 |CA14|RD4|| |            |03        |
|50161478  |  40|28.04.2010|80000862|ZCOORREC  |PROGRAMA AMBIENTAL                      |          |        1 |CA14|RD1|| |            |03        |
|50161505  |  10|28.04.2010|80001166|ZCOOREVE  |TRANSPORTE PISCILAGO FIN DE SEMANA      |4200115093|       22 |CA12|RD1|| |            |03        |
|50161210  |  10|27.04.2010|80014434|ZCOOREVE  |PONQUE EVENTOS EXT.                     |          |        1 |CA14|RD4|| |            |03        |
|50161212  |  10|27.04.2010|80001091|ZCOOREVE  |OBSEQUIOS EMPRESARIALES                 |4200115427|       20 |CA14|RD4|| |            |03        |
|50161214  |  10|27.04.2010|80001166|ZCOOREVE  |TRANSPORTE PISCILAGO FIN DE SEMANA      |4200115001|       45 |CA12|RD1|| |            |03        |
|50161244  | 190|27.04.2010|80009069|ZCOORREC  |SERVICIO RECREATIVO EXTERNO             |4200115342|        1 |CA14|RD1|| |RECREACION  |03        |
|50161348  |  10|27.04.2010|80001166|ZPROMC26  |TRANSPORTE PISCILAGO FIN DE SEMANA      |4200114945|       40 |CA12|RD1|| |            |03        |
|50160264  |  70|26.04.2010|80001223|ZCOORREC  |REFRIGERIO ADULTOS CAMINANTE  EXT       |          |        1 |CA14|RD1|| |            |03        |
|50160902  |  20|25.04.2010|80003950|ZCOORCOL  |PROFESOR DE NATACION                    |4200115201|        1 |CA27|RD1|| |            |03        |
|50160902  | 340|25.04.2010|80003950|ZCOORCOL  |PROFESOR DE NATACION                    |          |        1 |CA27|RD1|| |            |03        |
|50160904  |  40|25.04.2010|80003956|ZCOORCOL  |PROFESOR DE TENIS DE CAMPO              |          |        1 |CA27|RD1|| |            |03        |
|50160911  |  20|25.04.2010|80000995|JOSECLAS  |TRANSPORTE BOGOTÁ                       |          |        1 |CA15|RD1|| |            |03        |
|50160861  |  10|24.04.2010|        |LUISCASV  |SERVICIO DE ANALISIS BACTE. ABRIL 2010  |          |        1 |CA12|H04|| |            |03        |
|50160773  |  20|23.04.2010|80000993|ZCOORREC  |TRANSPORTE RECREACION                   |4200114791|       26 |CA14|RD1|| |            |03        |
|50160792  |  10|23.04.2010|80001099|ZCOOREVE  |TRANSPORTE PISCILAGO PERSONAL           |4200114876|       45 |CA12|RD1|| |RDE         |03        |
|50160375  |  10|22.04.2010|80001000|ZCOOREVE  |TRANSPORTE OTROS  DESTINOS EVENTOS      |4200114771|        2 |CA46|RD4|| |            |03        |
|50160382  |  10|22.04.2010|80009800|ZCOOREVE  |SECRETARIA                              |4200114765|      120 |CA12|RD1|| |            |03        |
|50160500  |  10|22.04.2010|80007592|ZCOOREVE  |AYUDAS AUDIOVISUALES EXTERNAS           |4200115116|        2 |CA14|RD1|| |            |03        |
|50160524  |  40|22.04.2010|80000862|ZCOORREC  |PROGRAMA AMBIENTAL                      |          |        1 |CA14|RD1|| |            |03        |
|50160524  |  50|22.04.2010|80011848|ZCOORREC  |ALIMENTOS Y BEBIDAS EXT. AMBIENTAL      |          |        1 |CA14|RD1|| |            |03        |
|50160528  |  20|22.04.2010|80000993|ZCOORREC  |TRANSPORTE RECREACION                   |          |        1 |CA14|RD1|| |            |03        |
|50160556  |  40|22.04.2010|80012343|JOSECLAS  |PROFESOR CLUB  BELLAVISTA               |          |        3 |CA15|RD2|| |            |03        |
|50160560  |  10|22.04.2010|80001142|ZCOORREC  |TRANSPORTE MATERIALES CAMIONETA         |          |        1 |CA14|RD1|| |            |03        |
|50160226  |  10|21.04.2010|80001142|ZCOORREC  |TRANSPORTE MATERIALES CAMIONETA         |          |        1 |CA14|RD1|| |            |03        |
|50160261  |  90|21.04.2010|80012343|JOSECLAS  |PROFESOR CLUB  BELLAVISTA               |4200114887|        3 |CA15|RD2|| |            |03        |
|50160264  |  30|21.04.2010|80000862|ZCOORREC  |PROGRAMA AMBIENTAL                      |          |        1 |CA14|RD1|| |            |03        |
|50159958  |  10|20.04.2010|80001166|ZCOORPRP  |TRANSPORTE PISCILAGO FIN DE SEMANA      |          |       38 |CA12|RD1|| |            |03        |
|50159958  |  20|20.04.2010|80009800|ZCOORPRP  |TRANSPORTE PISCILAGO FIN DE SEMANA      |          |       19 |CA12|RD1|| |            |03        |
|50159290  |  20|19.04.2010|80000987|ZCOORREC  |DECORACIONES ESPECIALES REC.            |4200114677|5.000.000 |CA14|RD1|| |VAC REC     |03        |
